id,user,correct_cnt,level
1152,bgjun0204,588,16
1153,zxcv551133,588,999
1154,sung1104hyun,587,15
1155,whisoo98,587,17
1156,swh98,586,999
1157,seokjin1013,586,17
1158,sesang06,586,18
1159,rnjsrnrdnjs,586,16
1160,201812106,586,21
1161,luniro,586,17
1162,mhy908,586,30
1163,smgod,585,999
1164,rjw210,585,999
1165,kuroie,585,999
1166,kfc,585,999
1167,supercom,584,999
1168,gusebdj,584,12
1169,hsh8086,584,15
1170,h7678036,584,14
1171,yepp0112,584,999
1172,kwakmeensoo,584,999
1173,fbfbf1,584,16
1174,dk10211,584,17
1175,hsmin920,584,17
1176,siontama,583,15
1177,michro,583,999
1178,blinkingstar,583,17
1179,makgeolli,583,999
1180,myyh1234,583,18
1181,yhc3006,582,18
1182,herjn,581,14
1183,Utenie,581,999
1184,coep1234,581,999
1185,reversing,579,13
1186,helper,579,999
1187,ohsh0731,579,999
1188,lsh111112,579,17
1189,louisdebroglie,579,20
1190,apjw6112,579,13
1191,ljh9032a,579,17
1192,jazz4rabbit,578,19
1193,gdlife,578,999
1194,nosqeil24,578,999
1195,kdk8747,578,999
1196,kritias,577,16
1197,hsunj2003,577,17
1198,mammoth10,577,999
1199,dajinstory,577,18
1200,whdudgns412,576,999
1201,maum97,576,11
1202,jayceking,575,999
1203,raby,575,999
1204,jinsu6628,575,15
1205,jjh4698,575,999
1206,dbfldkfdbgml,575,19
1207,reverince,574,999
1208,realhongik,574,17
1209,kaname_madoka,573,17
1210,yjwr0528,573,18
1211,gkswns3708,573,19
1212,rlarla97,573,16
1213,fortescape,572,999
1214,park03851,572,16
1215,codingishard,571,18
1216,jwh6896,571,16
1217,lsujj48,571,17
1218,yj9404,570,18
1219,ip99202,570,17
1220,vire3064,570,18
1221,kangsj123,570,999
1222,tlsdorye,569,16
1223,inhoj123,569,999
1224,adman,569,18
1225,junchoi,569,16
1226,luiz4our,569,999
1227,sunsal0704,569,16
1228,bbyu,568,999
1229,rtt5758,568,999
1230,ryute,568,23
1231,gusdnr9875,568,15
1232,odh93,568,17
1233,blacksangi,567,999
1234,swhan9211,567,16
1235,thnam91,567,12
1236,cksgnlcjswo,567,17
1237,supernova,567,999
1238,jhpark1109,567,999
1239,rlarlvy153,567,999
1240,slah007,567,23
1241,tjdwlsdl,566,999
1242,isyou7487,566,18
1243,jane22th,566,999
1244,97mjh1012,566,22
1245,tlfla01,565,999
1246,linter,565,18
1247,qwertyop,565,999
1248,tlsdbrjs,565,999
1249,tkdgus115,565,11
1250,ydh2244,565,18
1251,rhrnald,565,25
1252,iqeq1989,564,15
1253,thebarbershop,564,999
1254,crusior96,564,16
1255,chacha0707,564,11
1256,nn98,564,999
1257,jcdgods,564,999
1258,kijun3807,563,999
1259,qkrdlfrb123,563,14
1260,qkrwnstns52,563,15
1261,mori_inj,563,18
1262,hyeseon9839,562,999
1263,joe2357,562,16
1264,ksaid0203,562,999
1265,yoni,561,999
1266,kensyrow,561,999
1267,qkrwlgus5832,561,17
1268,aerocode,561,14
1269,tsh0003,561,16
1270,gaon0628,561,999
1271,jyukki97,561,15
1272,jhlee1108,560,999
1273,jng6017,560,16
1274,norang,560,16
1275,dhtkdals321,560,15
1276,qdjjd,560,19
1277,icon001,559,19
1278,qkqh1234,559,9
1279,kdr0407,559,999
1280,danimartinwife,559,17
1281,leekh100000,558,999
1282,bestdeveloper1225,557,999
1283,dlaehdeod,557,999
1284,yunsubaek,557,999
1285,automata,557,999
1286,hzw94,557,19
1287,lim99457,556,13
1288,hxgn0221,556,18
1289,dsa2341,556,999
1290,oknkc8,556,18
1291,chunghan,556,19
1292,tnqls5417,555,18
1293,fanjae,555,13
1294,dnwlscjf167,555,15
1295,jongin0121,555,16
1296,rim,555,15
1297,cheolwon,555,17
1298,k95yong,555,18
1299,deltaposter,554,999
1300,CHULMING,554,999
1301,huhuzzang123,554,999
1302,joon8409,554,16
1303,ygonepiece,553,17
1304,dynamiseus,553,999
1305,q1w2e3,553,999
1306,povwhm,553,22
1307,aung,552,18
1308,myju742,552,15
1309,shwldus067,552,19
1310,durumi,551,999
1311,llmooon,551,999
1312,yyoh2430,551,999
1313,zzangnyun,551,999
1314,lshhi5,551,16
1315,amok,551,21
1316,javelinsman,550,7
1317,idiot,550,16
1318,loveleesj,550,18
1319,lifeboat,550,18
1320,darkziny22,550,999
1321,pgw9470,550,11
1322,taekop,550,23
1323,atomzeno,550,21
1324,ghkxntpdl97,549,999
1325,a4855744,549,999
1326,tycho03,549,999
1327,minko,549,6
1328,bghgu,549,8
1329,cloudofsky,549,999
1330,wjddms206,549,999
1331,jaywonchung,549,999
1332,wasd123,549,18
1333,kcc261,548,13
1334,iju4282,548,999
1335,tolom,548,12
1336,rkgoddl,548,999
1337,wjddlsy,548,999
1338,seawon0808,548,12
1339,phcdream,547,16
1340,swoon,547,16
1341,klm03025,547,19
1342,kckc0608,547,15
1343,jk410,546,20
1344,mineralwater,546,15
1345,richiejang,546,999
1346,tpwls8122,546,999
1347,joeyvalentine,546,999
1348,junesup1212,545,14
1349,yundonggeun48,545,999
1350,boj_explain_bug,545,999
1351,shiroed1211,545,13
1352,sovely97,545,999
1353,antifly55,545,21
1354,flidais75,544,999
1355,bueno,544,16
1356,soljin8122,544,14
1357,119wjw,543,17
1358,31n5ang,543,16
1359,qs9875,543,999
1360,wowns9270,543,13
1361,jseo,543,19
1362,dongwon0427,543,999
1363,rlaalswo9,543,16
1364,leese0425,543,18
1365,h920915,543,16
1366,yhya0904,542,999
1367,qhrgldi1,542,6
1368,high092,542,15
1369,kjames,542,17
1370,practice1,542,16
1371,khs37,541,14
1372,kimtaehyun98,541,16
1373,shieldnet,541,17
1374,k0s3y0,541,17
1375,jeenee94,540,17
1376,illyamchi,540,16
1377,jb0830,540,16
1378,namespace,540,20
1379,dkwon,540,999
1380,tols91,540,999
1381,ssdaze,539,21
1382,chas0612,539,18
1383,archane5276,539,15
1384,donald9224,538,12
1385,jsme11,538,999
1386,7788rkd,538,999
1387,inseck1121,538,17
1388,lipschitz,537,999
1389,cjhcpp,537,12
1390,zkzkdhrkffo,537,15
1391,songc,537,28
1392,firtina,537,17
1393,kiheyunkim,537,999
1394,jun2077681,537,14
1395,tjdgnsqn3,537,15
1396,amsminn,537,20
1397,juice500,537,999
1398,bbb1293,536,17
1399,joonbo97,536,12
1400,nant0313,536,17
1401,tjdwls0301,536,999
1402,sobu0715,535,15
1403,deity,535,999
1404,suprodigy,535,999
1405,williamson,535,999
1406,gkfkagkfka12,535,17
1407,skdisk3895,535,15
1408,queued_q,534,24
1409,naong606,533,999
1410,parkg17,533,15
1411,ans,533,999
1412,protoseo,532,15
1413,danbi2990,532,16
1414,fullmoon5110,532,17
1415,kimdae963,532,15
1416,wiz,532,999
1417,moonsoo5522,532,16
1418,akkn0907,531,13
1419,kaj4605,531,13
1420,sos0911,531,17
1421,kangjoseph90,531,17
1422,bhm7266,531,15
1423,o3oppp,531,999
1424,hyeonguk,531,18
1425,dsbduwns414,531,16
1426,hj_929,531,999
1427,sa20207,531,16
1428,yuki,531,15
1429,sc613,530,20
1430,kijidhx8845,530,999
1431,HyehwA,530,999
1432,msmn1729,530,15
1433,urimaj,529,999
1434,sukh1222,529,27
1435,planetarynebula,529,999
1436,donghy9508,529,999
1437,trimind,528,15
1438,cho5160,528,13
1439,whatsup,528,999
1440,shaing123,528,999
1441,gkswndks123,528,15
1442,sonho00,528,22
1443,daejjyu,528,19
1444,samuel95,527,15
1445,iriszero,527,21
1446,ehdwls6856,526,999
1447,hiddenwind,526,999
1448,483759,526,16
1449,dy2000,526,17
1450,lky1992,526,999
1451,kgm1306,526,17
1452,mym0404,526,19
1453,wizley,525,17
1454,cjh970422,525,11
1455,kangsm02,525,15
1456,rlj1202,525,20
1457,bgoodsamari,525,16
1458,persona,524,14
1459,chongin12,524,16
1460,ikeelee7742,524,15
1461,semaj10,524,999
1462,shjv,523,999
1463,jyh305,523,8
1464,powergee,523,20
1465,TheKinGoD,523,14
1466,alanturing,523,15
1467,phj5996,523,999
1468,yunhoo90,523,999
1469,cleankid99,523,16
1470,tjtjdals,522,18
1471,izone_joyuri,522,16
1472,astrohsy,522,999
1473,swdaniel,522,17
1474,blueeyes,521,999
1475,sungbin95,521,18
1476,quserinn,521,8
1477,buttercrab,521,18
1478,nbsp1221,520,14
1479,jaeyoon8783,520,17
1480,jason2133,520,6
1481,pnm6054,519,11
1482,lovenody,519,16
1483,yldbear77,519,16
1484,fresmic,519,999
1485,easrui,519,23
1486,vvv3334,519,999
1487,whaeun25,518,15
1488,heehcs,518,999
1489,wansoram,518,999
1490,jagajang,517,16
1491,gidskql6671,517,15
1492,hjk04abc,517,17
1493,gehwan96,517,15
1494,kjw13,517,16
1495,ryan_park,516,999
1496,glwhs1,516,10
1497,0_o,516,16
1498,abra_stone,516,21
1499,pjy1368,516,17
1500,seokhan94,516,999
1501,ckd1675,516,15
1502,ahsahs3,516,999
1503,hyoseok,515,17
1504,ehdudtkatka,515,15
1505,83tachyon,515,17
1506,euphoric_n,514,13
1507,onsemiro,514,15
1508,kyskkm2537,514,999
1509,rabbitmjh,514,15
1510,meantint,514,15
1511,songjuh,514,999
1512,k94earth,514,16
1513,zizon233,514,999
1514,shinbian11,514,16
1515,ahj1592,513,14
1516,tngus5851,513,13
1517,mc_progw12,513,16
1518,Rche,513,17
1519,traveller12,513,16
1520,codethinking,513,12
1521,jason967,513,999
1522,hoijae0194,513,15
1523,jaehon2002,513,999
1524,20151571,513,17
1525,melon940925,513,23
1526,yskang,513,18
1527,nowkangmin,512,999
1528,dnfwlxo11,512,13
1529,chae10315,512,14
1530,anji314,512,16
1531,q8514199,512,20
1532,zerowest1001,512,20
1533,pink,511,999
1534,hek0628,511,14
1535,catenary,511,17
1536,lg8375,511,18
1537,wowns1856,511,16
1538,ssmegentle,510,999
1539,dhsin1255,510,13
1540,insung402,510,999
1541,whwoals21,510,18
1542,jwpassion1,510,22
1543,ckw1140,510,22
1544,muzineer,509,999
1545,lstar,509,13
1546,qhcjfdudn,509,17
1547,khm2034,509,999
1548,wjhappyboy,509,17
1549,caferoman,508,999
1550,koder0205,508,16
1551,qkrdmstlr3,507,999
1552,sylim123,507,16
1553,ilapie,507,14
1554,countywest,507,18
1555,hschoi93,507,18
1556,lemonade31,507,999
1557,dk03006,507,16
1558,randoms,507,999
1559,ohj3258,506,9
1560,krst50,506,10
1561,dopppp,506,16
1562,companyofpotato,506,17
1563,seung7642,506,999
1564,jang718,506,999
1565,jsjsjs0775,506,17
1566,deepaigo,505,15
1567,10jobss,505,16
1568,ritter811216,505,999
1569,ssw3095,505,17
1570,roeniss,505,15
1571,wie_eiw,505,999
1572,rolypolyvg295,505,16
1573,gyeongpyo,505,999
1574,starboard,504,12
1575,kano2812,504,15
1576,eldpswp99,504,19
1577,jjangman821,504,16
1578,na982,504,19
1579,xcxc0531,503,999
1580,erin207,503,18
1581,asdhugh1,503,15
1582,9hyuku,502,15
1583,asadal,502,11
1584,khseob0715,502,999
1585,gsts007,501,14
1586,csiday,501,999
1587,yoonminsu0617,501,13
1588,mathking1021,501,19
1589,cmychs,501,17
1590,ds02170,501,999
1591,kdy312,501,12
1592,seico75,501,17
1593,eonyak_covenant,500,999
1594,dkvltmxhf,500,17
1595,stella161,500,16
1596,nanasin,500,999
1597,outersky,500,16
1598,sunio00000,500,14
1599,dongphago,499,999
1600,willook,499,15
1601,7teen,499,999
1602,dbtmdgns4296,499,20
1603,nohhans,499,999
1604,tjddnd3116,498,10
1605,sun2399,498,999
1606,restart,498,999
1607,cws0173,498,999
1608,bjm7701,498,16
1609,nokdupark,498,999
1610,rshak8912,497,12
1611,dhdhgustlr,497,999
1612,gene_lee,497,999
1613,blessmealways00,497,16
1614,wooyoo,497,15
1615,leelee,497,999
1616,err2083,497,999
1617,veev13,497,16
1618,eltoryn7,497,20
1619,wlshddlek,497,16
1620,iron1209,497,16
1621,7171won,497,999
1622,dorururu7595,496,15
1623,Glitterlance,496,999
1624,sonofgod1362,496,15
1625,milanoderby,496,17
1626,fdsajklt2,496,16
1627,ik783,496,999
1628,kimnoin7,496,999
1629,cloud4294,496,16
1630,astro1126,495,18
1631,oso0310,494,15
1632,shm1193,494,6
1633,kimyoung1855,494,999
1634,newb,494,19
1635,qwer9412,494,20
1636,ll1000wooll,494,999
1637,do01124,494,999
1638,most323,493,16
1639,kimcoding,493,20
1640,joh3786,493,16
1641,octorbirth,493,999
1642,won001214,492,16
1643,pasto,492,6
1644,hovy1994,492,999
1645,dksgusdnw,492,16
1646,hoon12560,491,15
1647,iopopoi,491,14
1648,usagiyama,490,11
1649,tjdgus3537,490,16
1650,chltjrwns1gh,490,13
1651,wkd1685,490,999
1652,sym2sym,490,18
1653,qudgh0745,490,16
1654,wuppu13579,490,999
1655,ilbul2,490,17
1656,ojh031,490,17
1657,dngnogu,490,14
1658,cold_brew,489,999
1659,leeho203,489,999
1660,mallocation,489,999
1661,kangsw8940,489,17
1662,kyaryunha,489,16
1663,sus1226,488,16
1664,yyoouunngg,488,16
1665,firstin0907,488,17
1666,4f3a87nm,488,19
1667,juhyuck0103,487,13
1668,harryhajinchung,487,15
1669,jsm2548,487,16
1670,kdhsong,487,999
1671,whdtls3878,486,999
1672,sehong1602,486,17
1673,medic_programmer,486,999
1674,wkqk66,486,15
1675,meddookjung,485,999
1676,owjs3901,485,13
1677,kva231,485,14
1678,jcu011,485,18
1679,lsdtve,484,13
1680,bazz2,484,999
1681,kokodak,484,17
1682,ldu2175,484,17
1683,qkrehddus01,484,16
1684,redpigeon,484,17
1685,gazebo1,483,19
1686,aaaa727,483,14
1687,holmane333,483,15
1688,dmsrb1002,483,999
1689,youmr101,483,999
1690,emphasis10,483,7
1691,ilena7440,482,999
1692,prkg7341,482,15
1693,silvester71,482,17
1694,kjykju7457,482,999
1695,june4145,482,999
1696,didrlgus,482,16
1697,uytr083,482,999
1698,CodongCodong,482,999
1699,highalps,482,999
1700,ygh0410,482,14
1701,seongside,482,17
1702,soyuz67,481,12
1703,smk6221,481,16
1704,bfryn1004,481,15
1705,reniowood,481,18
1706,b643100,480,18
1707,innocentsnow,480,19
1708,kaya25,480,999
1709,kimyul528,480,18
1710,djsc023401,480,999
1711,pord7547,480,17
1712,CODEMCD,480,999
1713,alinghi,480,15
1714,yhg1675,480,12
1715,itsmeyjc,480,15
1716,injoon2018,480,9
1717,saeugsa_uka,480,15
1718,ggyool,480,9
1719,retrogemhk,479,17
1720,mathjuny,479,16
1721,humor999,479,13
1722,julysky,479,19
1723,peisea0830,479,17
1724,akwk777,479,20
1725,boyeongpark,478,4
1726,navier,478,14
1727,volada,478,16
1728,hun3555,478,15
1729,hsn1612,477,14
1730,afternoon,477,15
1731,jjehdud,477,999
1732,godgod3260,477,17
1733,busmiss,476,999
1734,ban4861,476,20
1735,ltk3934,476,16
1736,QuqqU,476,19
1737,kwpark96,476,999
1738,ajtwlstmdgks,476,999
1739,fman1335,476,15
1740,jhj0421,475,16
1741,nparadise,475,15
1742,yooh3574,475,15
1743,kkt219a,475,16
1744,sonsy0929,475,999
1745,wind,475,999
1746,john6014,475,999
1747,zxcv9203,474,12
1748,pushgerm,474,999
1749,rlatkdgus2627,474,17
1750,ssphil21e,474,17
1751,insooneelife,474,999
1752,tkwpvk789,474,10
1753,goodinet,474,999
1754,zas777,474,14
1755,cubic,473,13
1756,gravekper,473,14
1757,ltmin,473,999
1758,bedrock17,473,14
1759,kimug2145,473,999
1760,temp,473,999
1761,impri,473,19
1762,purpose,473,15
1763,skawlsdlf51,473,999
1764,lcr7324,472,14
1765,creampuffshu,472,16
1766,sean1992,472,999
1767,newton08,472,999
1768,ba4ws,472,14
1769,jaq0424,472,999
1770,silverlic,472,15
1771,gina,472,25
1772,gmldnd0418,472,17
1773,pyoun820,472,15
1774,cmw0107,471,16
1775,connor101,471,15
1776,neguri0235,471,12
1777,komputer,470,14
1778,khx1712,470,17
1779,kevink1113,470,17
1780,ian981130s,470,16
1781,indioindio,470,999
1782,toysmars,469,999
1783,humit,469,999
1784,lameinthebox,469,999
1785,gch99517,469,999
1786,aym506,469,17
1787,jyheo98,469,20
1788,choisk0531,468,12
1789,palear39,468,16
1790,kimdongyul51,468,12
1791,vhxpffltm12,468,999
1792,amatuer789,468,999
1793,sgs1159,468,15
1794,cdt416z,468,15
1795,lucas0730,468,15
1796,kerochuu,468,18
1797,acrocel,468,999
1798,jaejin0209,467,16
1799,qotnals1320,467,16
1800,ebseud6135,467,15
1801,0708jyc,467,999
1802,ooii1224,466,12
1803,adream,466,999
1804,goehd4551,466,5
1805,wksms21,466,999
1806,hwang9029,466,999
1807,j3sung,465,15
1808,dhdhkeh1,465,999
1809,aahcbird,465,16
1810,ch512hj,465,16
1811,jdyj,465,15
1812,marona,465,15
1813,smsm8111,465,18
1814,idk0919,465,999
1815,hun2ya9,465,999
1816,jhs061116,465,999
1817,sssssssong,465,999
1818,woongseob12,465,16
1819,pys6478,465,999
1820,orange4glace,465,999
1821,alstn2468,464,14
1822,geon0407,464,17
1823,ohsemin4,464,17
1824,annemeier,464,999
1825,skqoaudgh,464,999
1826,okaybody5,464,17
1827,mongsiry013,464,14
1828,equation9,464,999
1829,lem0nad3,464,20
1830,kdk5go,464,999
1831,maemie,464,999
1832,gohigher,463,11
1833,magnolia5,463,7
1834,pkoi5088,463,16
1835,ksh7628,463,15
1836,dddddd1234,463,17
1837,senitf,463,14
1838,ek2945,463,999
1839,rbdud96,463,16
1840,jksk0115,463,16
1841,hygoni,463,16
1842,wptjd6141,463,999
1843,4am,463,999
1844,juno13,462,999
1845,psj970220,462,12
1846,juhyun16,462,6
1847,hwang97,462,999
1848,proqk,462,16
1849,gi5005,462,17
1850,older,461,999
1851,dn1016,461,16
1852,bjybaek,461,999
1853,donghoon0709,460,12
1854,qufaudwpak,460,999
1855,dkdsla12,460,999
1856,hjs8482,460,20
1857,simm4256,460,16
1858,cocoon,460,15
1859,ykmyou,460,18
1860,asqwklop12,460,14
1861,thdtjdals3,459,15
1862,swa07016,459,999
1863,devluyten,459,20
1864,paki1019,459,999
1865,mshlsh,459,999
1866,hjson817,459,15
1867,mixnuts,458,999
1868,leap,458,12
1869,studyhard,458,15
1870,sontg123,458,18
1871,hohoho,458,12
1872,wnsgma10,458,999
1873,dnckdgml33,458,14
1874,mpbear11,458,17
1875,smy4024169,458,18
1876,red5857,458,999
1877,khwbori,458,999
1878,kitae0629,458,16
1879,hgkim916,458,999
1880,junhyub3090,458,16
1881,rngksah,458,999
1882,culture1123,458,999
1883,jsg1504,457,999
1884,joon_at_playground,457,999
1885,xivnick,457,15
1886,ljw8541,457,15
1887,krenerd,457,5
1888,tizm423,457,19
1889,huisung0205,456,18
1890,tykr0001,456,16
1891,onacloud,456,15
1892,ksejun95,456,14
1893,chinjja,456,6
1894,ypd01018,456,17
1895,jine2669,455,17
1896,seozoo12,455,999
1897,retro3014,455,24
1898,jms8732,455,17
1899,wjddn1997,454,9
1900,psh9907,454,13
1901,gbyl,454,999
1902,yyyjun,454,999
1903,hhs250,454,999
1904,seungchulee,454,18
1905,lstwinsj3,454,18
1906,rain7i,454,16
1907,kun452,454,999
1908,kwb6675,454,16
1909,wjddydgns99,454,15
1910,yoongh97,453,999
1911,ambosing,453,10
1912,keepyourweaponaimed,453,999
1913,microisoftb,453,999
1914,ans4572,453,15
1915,tlawjd99,453,14
1916,ssr0920,453,8
1917,tna1595,453,18
1918,kjjgo35,453,17
1919,kagnew,453,10
1920,hu8232,453,16
1921,f4morrow,453,999
1922,gmltjddl01,453,999
1923,tor012,453,20
1924,jindex2411,453,7
1925,kwon6460,453,15
1926,01089292615,452,999
1927,byunjaewoo,452,22
1928,ngh3053,452,14
1929,dnfl182,452,15
1930,uhi1117,452,15
1931,methylene,452,999
1932,expect017,451,15
1933,ung27540421,451,999
1934,97jaehak,451,15
1935,siwoo10804_a,451,16
1936,hep93,451,16
1937,chpark1111,451,21
1938,irikong,450,999
1939,sapphire,450,999
1940,wldls31,450,999
1941,cgc96,450,14
1942,ufo1112,450,19
1943,soldierlee,449,2
1944,joonamin44,449,15
1945,pak2t,449,999
1946,alkyne,449,13
1947,jhy5483,449,999
1948,jurracdino,449,15
1949,kkm0476,449,18
1950,cococozl,449,999
1951,zzangkkmin,449,999
1952,xkdlaldfjtnl,449,17
1953,dreaming101,449,999
1954,dongpang,448,20
1955,crescent_h,448,14
1956,ooop0422,448,999
1957,hayman42,448,999
1958,chaeaok,448,13
1959,eunsung_lim,448,17
1960,jihoonwang98,448,15
1961,dlawlsgud,448,13
1962,seecimi,448,13
1963,hs980414,448,15
1964,ygh7687,447,15
1965,huiseung5571,447,11
1966,wjsghdejr12,447,15
1967,qaqa313a,447,15
1968,jje141,447,13
1969,dhoh33,447,15
1970,leporem91,447,999
1971,lsyn97,447,15
1972,sangok1993,447,16
1973,taeyangkim,446,16
1974,psu9808,446,999
1975,kiwonlee95,446,999
1976,sosfd,446,999
1977,koyh1200,446,999
1978,gkscodus11,446,15
1979,chh0107,446,15
1980,blpoms,446,16
1981,ibjsw,445,14
1982,eytns,445,16
1983,updown2011,445,15
1984,ljb1905,445,17
1985,dntjd1081,445,7
1986,taxijjang,445,15
1987,choyungsoo,445,999
1988,sangdo913,445,18
1989,tsb03672,444,999
1990,ak3243,444,17
1991,craclog,444,999
1992,skyyy6,444,16
1993,jin74137,444,999
1994,yw6463,444,999
1995,madcatlove,444,999
1996,lovepoem,443,11
1997,gagu1999,443,14
1998,kims1006,443,999
1999,m2162003,443,15
2000,yang6676,443,16
2001,kimms2016,443,999
2002,5320shin,442,12
2003,qmflr79,442,14
2004,dawwon,442,999
2005,kkt1995,442,999
2006,ming037,442,999
2007,hgc950909,442,15
2008,jerryprk,442,16
2009,pinebananais,441,18
2010,rkdgus0410,441,20
2011,tjd229,441,21
2012,kimyh0316,441,16
2013,juney,441,23
2014,xb205,441,16
2015,agni,440,11
2016,tiro25,440,16
2017,link92,440,999
2018,san9640,440,999
2019,jhk8169,440,15
2020,minjun13795,440,9
2021,akak4456,440,999
2022,wjsrptmd,440,999
2023,yuntake94,440,999
2024,crisjan,439,14
2025,kyoyo21,439,999
2026,kchwoony210,439,19
2027,janeyi,439,16
2028,jiys5164,439,999
2029,thrudgelmir,439,19
2030,zxc9221,439,18
2031,ghkdiwl,439,16
2032,dreamline91,438,999
2033,yeongsik2065,438,999
2034,eddison2005,438,17
2035,hhyc2,438,15
2036,pig07911,438,15
2037,kaspee,437,999
2038,hopiya713,437,999
2039,sustkadl,437,14
2040,ssung,437,15
2041,gustjq1101,437,15
2042,rha6780,437,16
2043,lkyeon328,437,15
2044,rhdtka21,437,14
2045,epika97,436,13
2046,enlqn1010,436,11
2047,youkind,436,13
2048,havana723,436,18
2049,pch6789,436,15
2050,ilsanzzang,436,999
2051,xofyd99,436,15
2052,imgosari,436,999
2053,his130,436,999
2054,hangeulkim,435,16
2055,7slidemorning,435,999
2056,phg0804,435,20
2057,wpfhdkrak,435,14
2058,leedh2004,435,15
2059,eevee,435,999
2060,potato2,435,999
2061,smartwj,435,16
2062,algyurithm,435,999
2063,mook0227,434,16
2064,shirun01,434,15
2065,muk0920,434,6
2066,chobe1,434,16
2067,da12345,434,7
2068,ds020228,434,15
2069,dlgldgld,434,999
2070,ejrvheowkd,434,17
2071,kir3i,433,17
2072,tara388,433,999
2073,Plorence,433,10
2074,justinwk,433,7
2075,sjpuma,433,16
2076,mskim17,433,17
2077,kangi96,433,16
2078,wbjeon2k,433,19
2079,jh1125kr,433,999
2080,uso529134,433,999
2081,smucs13,433,15
2082,tlagyqls7,433,17
2083,qkr312,432,15
2084,ryu_eclipse,432,17
2085,hhs2u,432,999
2086,fjvbn2003,432,15
2087,bomin5957,432,16
2088,wldbs2043,432,16
2089,swimming,432,12
2090,tapeclouds,432,20
2091,adfsfsf,432,999
2092,cocobo123,432,999
2093,zezs3535,431,15
2094,hky,431,14
2095,violet716,431,999
2096,cmmcme,431,999
2097,jinsj1,431,16
2098,dct27300923,431,15
2099,axa1239,431,16
2100,jwg8679,431,14
2101,qlenfrl0577,431,999
2102,baepoce,431,999
2103,trytty,431,19
2104,drem1040,430,999
2105,ggomjae,430,999
2106,woqja125,430,21
2107,jongyeon95,430,15
2108,ljw538,430,15
2109,yoonseokch,430,18
2110,kyi4210,430,11
2111,kchy666,430,14
2112,gjs001,430,999
2113,gloomy,430,999
2114,rickysbcws,429,10
2115,nyh7105,429,999
2116,jeymecom,429,15
2117,caroline147,429,9
2118,dodo3371,429,16
2119,rndrnjs2003,429,14
2120,amjong,429,999
2121,sg05008,429,15
2122,dbstjdwo1000,428,7
2123,hg010303,428,17
2124,sarna,428,15
2125,cwyang,428,14
2126,csehyoung,428,7
2127,msgee,428,16
2128,codenstory,428,20
2129,dskym,428,999
2130,handsks,428,18
2131,zcx6263,428,999
2132,zxc5430,428,7
2133,museum114,428,17
2134,saurus2,428,15
2135,evo1ver,427,10
2136,kimdog91,427,999
2137,girawhale,427,16
2138,jonghwa0710,427,999
2139,kbu1564,427,999
2140,oud3noida,427,17
2141,jsm3465,427,16
2142,myoung120,426,999
